1stFlrSF,GarageArea,GrLivArea,TotalBsmtSF,BedroomAbvGr,BsmtExposure,BsmtFinType1,GarageFinish,GarageYrBlt,KitchenQual,OverallCond,OverallQual,YearBuilt,YearRemodAdd,SalePrice
1054,460,1054,1054,3,3,0,3,7,3,8,6,9,2,151000
892,502,1675,841,3,3,6,0,10,3,5,6,12,5,181000
1050,338,1050,1050,2,3,5,3,6,3,6,5,8,1,128900
1104,304,1788,1104,5,0,6,3,6,3,5,4,8,4,161500
1060,520,1824,764,3,3,6,3,4,3,6,6,4,0,180500
1337,511,1337,1405,2,3,2,0,10,2,5,6,12,5,181000
713,506,1452,691,3,3,2,3,10,2,5,7,12,5,183900
964,308,1889,925,4,3,6,3,6,3,4,7,3,0,122000
2018,746,2018,2002,3,1,6,0,11,0,5,9,13,6,378500
1968,1014,3447,728,4,2,5,3,9,2,9,8,6,5,381000
874,315,1524,874,3,3,1,3,6,3,5,5,8,1,144000
1332,586,1524,1332,0,1,2,0,8,2,6,7,10,3,260000
1489,462,1489,1489,3,3,6,2,7,2,7,6,9,2,185750
935,288,935,935,3,3,1,3,7,3,6,5,9,2,137000
1357,312,1357,1019,2,0,0,2,6,0,7,6,8,6,177000
661,552,1250,661,3,3,6,3,9,3,6,5,3,6,139000
928,400,1920,928,4,3,5,3,5,3,5,5,7,0,137000
735,497,1395,723,3,3,1,3,8,3,6,6,10,3,162000
1724,480,1724,1680,3,0,0,2,7,3,5,6,9,3,197900
1128,577,2031,1128,3,3,2,3,11,2,5,8,13,6,237000
698,528,1128,698,2,3,6,2,8,3,4,4,4,0,68400
1573,544,1573,1573,3,3,2,2,11,2,5,7,13,6,227000
1339,484,1339,1309,3,3,0,0,9,3,5,7,11,4,180000
1040,484,1040,1040,3,2,3,3,8,2,7,5,10,6,150500
912,0,1824,912,4,0,6,1,12,3,5,6,10,3,139000
1699,336,2447,804,4,3,6,3,7,2,7,6,4,4,169000
825,280,1412,780,4,3,6,3,4,3,6,6,6,0,132500
1328,528,1328,1328,3,3,0,3,7,3,5,6,9,2,143000
1582,390,1582,1624,4,0,5,3,7,3,5,5,9,2,190000
1659,499,1659,1501,2,3,2,0,10,0,5,8,12,5,278000
1120,753,1970,1085,3,2,6,0,11,0,5,8,13,6,281000
1152,484,1152,1152,3,0,2,2,7,3,7,5,9,2,180500
630,264,1302,630,3,3,0,3,8,3,7,5,10,3,119500
1378,432,2372,994,4,3,6,2,9,3,4,5,2,2,107500
832,528,1664,832,4,3,2,2,8,3,5,7,10,3,162900
864,572,864,864,2,3,5,3,6,3,7,5,8,4,115000
1052,288,1052,1052,3,0,6,2,7,3,5,5,9,2,138500
1128,525,1128,1120,3,2,0,2,7,3,6,5,9,2,155000
1072,525,1072,547,2,1,2,0,11,3,5,6,13,6,140000
4692,1418,5642,6110,3,1,2,0,11,0,5,10,13,6,160000
1246,305,1246,1246,3,3,3,2,6,2,7,5,8,5,154000
1005,490,1983,978,3,3,2,0,10,2,5,7,12,5,225000
753,213,1494,771,3,3,1,3,5,2,7,6,7,0,177500
1203,844,2526,1165,4,3,2,3,10,2,5,8,12,5,290000
1616,834,1616,1616,3,0,6,2,11,2,5,7,13,6,232000
976,380,1708,976,3,3,6,3,11,2,5,7,13,6,130000
1652,840,1652,1652,2,3,2,0,11,0,5,9,13,6,325000
1368,474,1368,1368,2,3,6,2,11,2,5,7,13,6,202500
990,480,990,990,3,3,0,3,10,3,5,5,12,5,138000
1122,528,1122,924,2,3,2,3,5,2,7,5,7,6,147000
1294,496,1294,1278,3,3,2,3,10,2,5,6,12,5,179200
1902,567,1902,1902,3,0,2,0,6,0,8,7,8,6,335000
1274,508,1274,1274,3,3,2,3,11,2,5,7,13,6,203000
1453,750,2810,1453,4,3,2,2,9,2,5,8,11,4,302000
1422,779,2599,1393,4,3,6,0,10,2,5,9,12,5,333168
948,280,948,948,3,3,5,3,6,3,6,4,8,1,119000
1092,576,2112,952,4,2,0,3,7,3,5,6,9,2,206900
1630,860,1630,1622,3,1,6,2,11,0,5,8,13,6,295493
1352,466,1352,1352,2,3,6,3,11,2,5,7,13,6,208900
1787,748,1787,1753,3,1,6,2,11,2,5,8,13,6,275000
948,248,948,864,3,3,0,3,6,3,5,4,8,1,111000
1478,442,1478,1478,3,3,0,2,6,3,3,6,8,1,156500
720,287,720,0,2,4,4,3,6,3,6,3,7,0,72500
1061,564,1923,750,3,3,2,2,10,2,5,7,12,5,190000
708,0,708,420,2,3,3,3,12,1,7,4,6,0,82500
1795,895,1795,1795,2,0,6,2,11,2,5,8,13,6,147000
796,0,796,796,2,3,6,3,12,3,4,4,5,0,55000
774,0,774,544,3,3,5,1,12,2,6,3,6,6,79000
816,264,816,816,3,3,0,3,9,2,9,5,11,6,130500
1584,520,2792,1510,3,3,3,3,2,3,7,6,4,0,256000
955,462,1632,935,3,3,6,0,10,3,5,7,12,5,176500
1588,825,1588,1588,3,0,6,3,11,2,5,8,13,6,227000
954,576,954,911,3,0,0,3,8,3,5,5,10,3,132500
816,288,816,816,2,2,0,3,6,3,6,4,6,1,100000
803,297,1360,803,2,3,6,3,6,2,6,5,6,5,125500
765,440,1365,765,3,3,3,3,7,3,6,5,9,2,125000
1334,630,1334,1350,2,3,0,2,8,3,5,6,10,3,167900
1656,506,1656,1656,4,3,6,3,8,3,5,5,10,3,135000
693,0,693,693,2,3,6,1,12,1,4,4,7,0,52500
920,492,1861,916,3,3,2,2,11,2,5,7,13,6,200000
864,288,864,864,3,2,5,2,8,3,7,5,10,3,128500
872,480,872,858,3,3,6,3,8,3,5,4,10,3,123000
1114,576,1114,1114,3,3,2,3,11,2,5,6,13,6,155000
1284,647,2169,1284,3,3,6,2,11,2,5,8,13,6,228500
1172,342,1913,896,3,3,6,3,3,3,6,6,5,0,177000
728,440,1456,728,3,3,6,0,11,2,5,7,13,6,155835
960,308,960,960,2,3,0,3,10,1,4,4,4,0,108500
2156,508,2156,1568,3,3,1,2,7,3,7,7,9,6,262500
1776,712,1776,1732,3,1,2,0,11,2,5,8,13,6,283463
1494,514,1494,1482,3,1,2,2,10,2,5,7,12,5,215000
938,0,2358,684,4,3,3,1,12,3,5,8,0,4,122000
1338,968,2634,1248,6,3,3,3,7,3,5,5,9,2,200000
858,490,1716,858,4,3,5,0,7,3,6,6,9,2,171000
786,624,1176,698,2,3,6,3,10,3,9,6,6,5,134900
2053,666,3238,2033,4,0,6,0,10,2,5,8,12,5,410000
992,839,1865,992,3,3,2,3,10,2,5,7,12,5,235000
1222,487,1920,570,4,3,6,2,7,2,6,7,9,5,170000
892,264,892,864,3,3,5,2,7,3,5,5,9,2,110000
1078,500,1078,1078,3,3,2,0,8,3,6,5,10,6,149900
769,440,1573,756,3,3,2,3,10,2,5,6,12,5,177500
1980,770,1980,1980,3,0,2,0,11,0,5,9,13,6,315000
990,621,2601,612,4,3,6,2,10,3,6,5,5,5,189000
1530,430,1530,1530,3,0,0,0,11,2,5,7,13,6,260000
1281,368,1738,715,4,3,6,3,2,3,4,4,4,6,104900
616,432,1412,616,3,3,6,0,11,2,5,6,13,6,156932
520,480,1200,600,2,3,6,2,11,2,5,7,13,6,144152
814,663,1674,814,3,3,2,2,10,2,5,7,12,5,216000
882,588,1790,873,3,3,2,2,10,2,5,7,12,5,193000
925,336,1475,757,4,3,0,2,8,3,6,5,10,3,127000
848,420,848,848,1,0,2,0,11,2,5,6,13,6,144000
1668,502,1668,1657,3,0,1,0,11,2,5,8,13,6,232000
840,338,1374,840,2,3,0,0,7,3,6,4,4,0,105000
1661,377,1661,992,3,0,1,2,6,2,6,6,8,5,165500
1108,583,2097,1108,3,0,2,2,10,2,6,7,12,5,274300
2633,804,2633,2633,2,1,2,2,11,0,5,10,13,6,466500
1026,936,1958,1026,3,3,6,0,11,2,5,7,13,6,250000
1571,722,1571,1571,3,1,6,0,11,2,5,8,13,6,239000
790,160,790,768,2,2,6,3,3,3,5,6,5,0,91000
984,660,1604,984,3,3,6,3,8,3,5,5,7,1,117000
483,264,987,483,2,3,1,3,8,3,5,6,10,3,83000
754,400,1394,384,3,3,6,0,11,2,5,5,13,6,167500
864,200,864,864,2,3,5,3,4,3,3,3,4,0,58500
2117,550,2117,1205,4,2,1,0,7,3,7,6,9,2,237500
998,576,1762,596,4,3,6,3,9,2,7,7,4,0,157000
1416,576,1416,816,3,3,6,3,11,2,7,5,4,6,112000
698,280,1258,560,2,2,5,3,4,3,5,6,6,0,105000
796,240,1154,796,3,3,1,3,3,2,8,4,5,6,125500
1392,564,2784,1392,5,3,6,2,8,2,5,7,10,3,250000
1664,216,2526,714,5,3,5,3,2,2,7,6,4,0,136000
1746,758,1746,1746,3,1,2,0,11,0,5,9,13,6,377500
869,440,1218,735,3,3,0,3,11,3,6,6,7,0,131000
1525,541,1525,1525,3,0,2,2,10,2,5,7,12,5,235000
1584,792,1584,1584,4,3,6,3,7,3,5,5,9,2,124000
900,288,900,864,3,0,0,2,7,3,5,5,9,2,123000
1221,672,1912,482,3,3,6,3,11,3,7,6,3,5,163000
1500,648,1500,1356,3,0,2,0,11,2,5,7,13,6,246578
1133,642,2482,1094,4,1,6,0,11,2,5,8,13,6,281213
1687,572,1687,747,3,0,1,3,7,3,5,5,7,0,160000
939,180,1513,939,4,2,6,3,4,3,8,5,4,6,137500
1136,240,1904,1208,3,3,5,3,5,3,4,5,7,4,138000
1160,216,1608,976,3,3,1,3,3,2,6,6,5,4,137450
950,208,1158,862,3,3,6,2,3,3,7,6,5,0,120000
864,398,1593,839,3,3,2,3,11,3,5,6,13,6,193000
1294,662,1294,1286,2,0,6,2,11,2,5,7,13,6,193879
1464,754,1464,1485,3,1,2,3,11,2,5,8,13,6,282922
694,936,1214,672,3,3,6,3,10,3,4,3,4,0,105000
1646,482,1646,1594,2,1,2,0,11,2,5,8,13,6,275000
768,396,768,768,2,0,2,3,9,3,7,5,10,6,133000
833,0,833,833,3,3,6,1,12,3,5,5,11,4,112000
741,528,1363,622,3,3,6,3,7,3,7,4,3,0,125500
1236,542,2093,791,3,3,6,0,9,3,6,7,11,5,215000
944,622,1840,944,3,3,2,2,11,2,5,7,13,6,230000
1112,271,1668,856,3,3,1,3,5,3,8,6,7,6,140000
1040,420,1040,0,2,4,4,3,6,3,5,4,7,0,90000
1844,620,1844,1844,2,3,2,0,11,2,5,8,13,6,257000
1053,370,1848,833,4,3,6,3,3,2,7,6,5,5,207000
1569,660,1569,1386,1,3,6,3,11,2,5,7,13,6,175900
1246,560,2290,777,4,3,6,3,8,3,6,4,1,0,122500
1310,1069,2450,1284,3,2,2,0,10,2,5,8,12,5,340000
1144,336,1144,1144,3,3,1,3,7,3,5,5,9,2,124000
1844,540,1844,1844,3,0,5,2,7,2,5,6,9,2,223000
708,776,1416,708,3,3,0,2,7,3,6,6,9,2,179900
1069,440,1069,1069,2,3,0,2,8,3,5,6,10,3,127500
848,420,848,848,1,0,2,0,11,2,5,6,13,6,136500
1575,432,2201,697,4,0,6,3,7,2,7,6,9,2,274970
1344,484,1344,1024,2,3,0,3,7,3,5,5,8,4,144000
1252,528,1252,1252,3,3,6,3,6,2,6,6,8,1,142000
1223,525,2127,1223,3,3,2,2,10,2,5,7,12,5,271000
1048,288,1558,913,3,3,1,3,7,3,6,5,7,0,140000
804,240,804,788,3,3,1,3,4,2,7,5,6,5,119000
1440,467,1440,1440,3,3,1,0,9,2,7,6,11,4,182900
734,372,1838,732,4,0,6,0,11,3,5,5,13,6,192140
958,440,958,958,2,3,3,2,8,3,6,6,10,3,143750
968,216,968,656,4,3,6,3,3,3,6,4,5,6,64500
962,451,1792,936,3,3,6,0,10,3,5,6,12,5,186500
1126,484,1126,1126,3,3,0,2,8,3,5,5,10,3,160000
1537,462,1537,1319,3,3,6,2,7,2,9,6,9,6,174000
864,528,864,864,3,3,0,3,8,3,6,4,10,3,120500
1932,774,1932,1932,2,0,2,0,11,0,5,8,13,6,394617
1236,923,1236,912,2,3,2,3,6,3,7,6,8,5,149700
1040,550,1725,539,3,3,2,2,8,3,6,7,10,3,197000
1423,672,2555,588,3,3,6,0,10,3,7,6,5,5,191000
848,420,848,848,1,0,2,2,11,2,5,6,13,6,149300
1026,812,2007,1017,3,0,2,3,11,0,5,10,13,6,310000
952,192,952,952,2,3,6,3,2,1,6,6,4,0,121000
1422,626,1422,1422,3,0,6,2,11,2,5,7,13,6,179600
913,240,913,814,3,1,3,3,9,3,5,6,9,2,129000
1188,312,1188,1188,3,3,6,3,7,3,7,5,9,2,157900
1220,556,2090,1220,3,3,2,2,10,2,5,8,12,5,240000
796,384,1346,560,2,3,6,3,5,3,7,4,3,5,112000
630,0,630,630,1,0,2,1,12,0,7,5,9,2,92000
896,0,1792,896,4,3,6,1,12,3,5,5,10,3,136000
1578,840,1578,1573,3,3,6,3,11,0,5,8,13,6,287090
1072,525,1072,547,2,1,2,0,11,3,5,5,13,6,145000
1140,0,1140,1140,3,3,6,1,12,3,5,5,13,6,84500
1221,400,1221,1221,2,3,2,2,11,2,5,7,13,6,185000
953,460,1647,953,3,3,6,2,10,3,5,6,12,5,175000
2073,500,2073,1542,3,3,0,3,8,3,6,6,10,4,210000
1188,252,2340,1152,4,3,2,2,5,2,9,7,7,6,266500
1078,240,1078,1078,2,2,6,3,5,2,6,5,7,5,142125
1256,276,1256,1256,3,3,1,0,7,3,6,5,9,2,147500
